Run	SRA_Sample	SRA_Study	LibraryLayout	Platform	DataSourceType	DataSourceLinks	AvgSpotLen	BioSample	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Library_Name	MBases	MBytes	Sample_Name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	ReleaseDate
SRR4450108	SRS1759456	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939401	gs ncbi s3	gs.US s3.us-east-1	SRX2268226	0	PGT-13051	261	102	PGT-13051_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450109	SRS1759459	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939402	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268227	0	PGT-13052	201	78	PGT-13052_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450110	SRS1759458	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN05939399	gs ncbi s3	gs.US s3.us-east-1	SRX2268228	0	PGT-13049	302	118	PGT-13049_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450111	SRS1759457	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939400	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268229	0	PGT-13050	292	114	PGT-13050_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450112	SRS1759460	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939397	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268230	0	PGT-13046	312	122	PGT-13046_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450113	SRS1759461	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939398	gs ncbi s3	gs.US s3.us-east-1	SRX2268231	0	PGT-13048	298	116	PGT-13048_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450114	SRS1759462	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939395	gs ncbi s3	gs.US s3.us-east-1	SRX2268232	0	PGT-13044	315	123	PGT-13044_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450115	SRS1759464	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939396	gs ncbi s3	gs.US s3.us-east-1	SRX2268233	0	PGT-13045	299	117	PGT-13045_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450116	SRS1759463	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939378	gs ncbi s3	gs.US s3.us-east-1	SRX2268234	0	PGT-13013	514	199	PGT-13013_Legend	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450117	SRS1759465	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939379	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268235	0	PGT-13014	287	114	PGT-13014_Cinex	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450118	SRS1759466	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939393	gs ncbi s3	gs.US s3.us-east-1	SRX2268236	0	PGT-13028	270	105	PGT-13028_Panda_Cookies	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450119	SRS1759467	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939380	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268237	0	PGT-13015	323	126	PGT-13015_AJ_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450120	SRS1759468	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939374	gs ncbi s3	gs.US s3.us-east-1	SRX2268238	0	PGT-13009	275	109	PGT-13009_Chernobyl	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450121	SRS1759469	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		149	SAMN05939381	gs ncbi s3	gs.US s3.us-east-1	SRX2268239	0	PGT-13016	232	90	PGT-13016_Changxin_Dao	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450122	SRS1759470	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939382	gs ncbi s3	gs.US s3.us-east-1	SRX2268240	0	PGT-13017	311	121	PGT-13017_Yulong	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450123	SRS1759471	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939414	gs ncbi s3	gs.US s3.us-east-1	SRX2268241	0	PGT-13065	338	132	PGT-13065_Columbian_Gold	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450124	SRS1759472	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939413	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268242	0	PGT-13064	360	140	PGT-13064_Star	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450125	SRS1759473	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939412	gs ncbi s3	gs.US s3.us-east-1	SRX2268243	0	PGT-13063	273	106	PGT-13063_Raziel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450126	SRS1759474	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939411	gs ncbi s3	gs.US s3.us-east-1	SRX2268244	0	PGT-13062	290	113	PGT-13062_Camael_#1	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450127	SRS1759476	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939410	gs ncbi s3	gs.US s3.us-east-1	SRX2268245	0	PGT-13061	325	127	PGT-13061_Saroel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450128	SRS1759475	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939409	gs ncbi s3	gs.US s3.us-east-1	SRX2268246	0	PGT-13059	406	158	PGT-13059_Hael_#2	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450129	SRS1759477	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939408	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268247	0	PGT-13058	333	130	PGT-13058_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450130	SRS1759478	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939407	gs ncbi s3	gs.US s3.us-east-1	SRX2268248	0	PGT-13057	302	118	PGT-13057_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450131	SRS1759479	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939406	gs ncbi s3	gs.US s3.us-east-1	SRX2268249	0	PGT-13056	253	99	PGT-13056_Gorilla_Glue_#4	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450132	SRS1759480	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939405	gs ncbi s3	gs.US s3.us-east-1	SRX2268250	0	PGT-13055	371	145	PGT-13055_Sour_Diesel	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450133	SRS1759481	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN05939426	gs ncbi s3	gs.US s3.us-east-1	SRX2268251	0	PGT-13080	299	117	PGT-13080_Namibian_Landrace	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450134	SRS1759482	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939425	gs ncbi s3	gs.US s3.us-east-1	SRX2268252	0	PGT-13079	401	156	PGT-13079_Hawaiian	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450135	SRS1759484	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939428	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268253	0	PGT-13083	320	127	PGT-13083_Thailand	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450136	SRS1759483	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939427	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268254	0	PGT-13081	306	119	PGT-13081_Nepali	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450137	SRS1759485	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN05939430	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268255	0	PGT-13085	363	143	PGT-13085_Colombia	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450138	SRS1759486	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		135	SAMN05939429	gs s3	gs.US s3.us-east-1	SRX2268256	0	PGT-13084	11	5	PGT-13084_Kauai	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450139	SRS1759487	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		151	SAMN05939432	gs ncbi s3	gs.US s3.us-east-1	SRX2268257	0	PGT-13087	382	150	PGT-13087_Malawi	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450140	SRS1759488	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939431	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268258	0	PGT-13086	88	34	PGT-13086_Nepal	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450141	SRS1759489	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		148	SAMN05939434	gs s3	gs.US s3.us-east-1	SRX2268259	0	PGT-13091	17	6	PGT-13091_Kashmir	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450142	SRS1759490	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939433	gs s3	gs.US s3.us-east-1	SRX2268260	0	PGT-13088	50	20	PGT-13088_Paraguay_2	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450143	SRS1759491	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939392	gs ncbi s3	gs.US s3.us-east-1	SRX2268261	0	PGT-13027	351	137	PGT-13027_OG_Chem	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450144	SRS1759492	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939391	gs ncbi s3	gs.US s3.us-east-1	SRX2268262	0	PGT-13026	386	149	PGT-13026_P-91	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450145	SRS1759493	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939386	gs ncbi s3	gs.US s3.us-east-1	SRX2268263	0	PGT-13021	375	147	PGT-13021_Moonshot	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450146	SRS1759496	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939385	gs ncbi s3	gs.US s3.us-east-1	SRX2268264	0	PGT-13020	236	92	PGT-13020_Hapa_Huli	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450147	SRS1759494	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939388	gs ncbi s3	gs.US s3.us-east-1	SRX2268265	0	PGT-13023	212	83	PGT-13023_Kauai_Princess	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450148	SRS1759495	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939387	gs ncbi s3	gs.US s3.us-east-1	SRX2268266	0	PGT-13022	182	71	PGT-13022_Kauai_P&G	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450149	SRS1759497	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939390	gs ncbi s3	gs.US s3.us-east-1	SRX2268267	0	PGT-13025	230	90	PGT-13025_Golden_Pineapple	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450150	SRS1759498	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939373	gs ncbi s3	gs.US s3.us-east-1	SRX2268268	0	PGT-13008	228	88	PGT-13008_Hippie_Crippler	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450151	SRS1759499	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939389	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268269	0	PGT-13024	289	113	PGT-13024_Puhi_Fog	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450152	SRS1759500	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939371	gs ncbi s3	gs.US s3.us-east-1	SRX2268270	0	PGT-13006	228	88	PGT-13006_Bluebery_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450153	SRS1759501	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939376	gs ncbi s3	gs.US s3.us-east-1	SRX2268271	0	PGT-13011	286	113	PGT-13011_Blue_Dream	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450154	SRS1759502	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939369	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268272	0	PGT-13004	250	97	PGT-13004_Gogi_Glue	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450155	SRS1759503	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939370	gs ncbi s3	gs.US s3.us-east-1	SRX2268273	0	PGT-13005	261	103	PGT-13005_Lavendar	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450156	SRS1759504	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939367	gs ncbi s3	gs.US s3.us-east-1	SRX2268274	0	PGT-13002	258	100	PGT-13002_Animal_Cookies	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450157	SRS1759505	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939368	gs ncbi s3	gs.US s3.us-east-1	SRX2268275	0	PGT-13003	248	97	PGT-13003_Purple_God_Bud	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450158	SRS1759506	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939365	gs ncbi s3	gs.US s3.us-east-1	SRX2268276	0	PGT-13000	283	112	PGT-13000_White_Afghan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4450159	SRS1759507	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05939366	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268277	0	PGT-13001	320	124	PGT-13001_Strawberry_Ice	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	2016-10-25
SRR4451087	SRS1760250	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937616	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269134	0	bd7b2e368568-TSCA	282	101	bd7b2e368568-TSCA_Northern_Thunder	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451088	SRS1760251	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937617	gs ncbi s3	gs.US s3.us-east-1	SRX2269135	0	be35881142ac-TSCA	253	96	be35881142ac-TSCA_Sugar_Berries	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451089	SRS1760252	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937614	gs ncbi s3	gs.US s3.us-east-1	SRX2269136	0	bcd941ba790d-TSCA	127	45	bcd941ba790d-TSCA_Harlequin	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451090	SRS1760254	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937615	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269137	0	bd4df0ed1b4a-TSCA	117	44	bd4df0ed1b4a-TSCA_Super_Lemon_Haze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451091	SRS1760253	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937620	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269138	0	bf4fa790f065-TSCA	106	37	bf4fa790f065-TSCA_Odyssey	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451092	SRS1760255	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937621	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269139	0	c07b0a2c9d22-TSCA	139	49	c07b0a2c9d22-TSCA_Dog_Walker	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451093	SRS1760256	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937618	gs ncbi s3	gs.US s3.us-east-1	SRX2269140	0	bea3a1d8e7b4-TSCA	204	73	bea3a1d8e7b4-TSCA_Old_Mendo_Haze	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451094	SRS1760257	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937619	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269141	0	bf3fe16cfa91-TSCA	238	90	bf3fe16cfa91-TSCA_Royal_Rose_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451095	SRS1760259	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937523	gs ncbi s3	gs.US s3.us-east-1	SRX2269142	0	0653a7652096-TSCA	619	294	0653a7652096-TSCA_Trainwreck	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451096	SRS1760258	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937522	gs ncbi s3	gs.US s3.us-east-1	SRX2269143	0	0542891ef3c4-TSCA	133	47	0542891ef3c4-TSCA_Dutch_Treat	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451097	SRS1760260	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937622	gs ncbi s3	gs.US s3.us-east-1	SRX2269144	0	c0bc51e4f36c-TSCA	173	62	c0bc51e4f36c-TSCA_Mex	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451098	SRS1760262	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937623	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269145	0	c0e2567f8e8a-TSCA	328	119	c0e2567f8e8a-TSCA_Chernobyl	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451099	SRS1760261	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937517	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269146	0	0209df47a99a-TSCA	117	44	0209df47a99a-TSCA_Hawaiian_Dutch	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451100	SRS1760263	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937516	gs ncbi s3	gs.US s3.us-east-1	SRX2269147	0	0131c9b0a652-TSCA	156	55	0131c9b0a652-TSCA_Stella_Blue	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
SRR4451101	SRS1760264	SRP092005	PAIRED	ILLUMINA	gcs_uri_provider		150	SAMN05937519	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2269148	0	03d3c8a228a3-TSCA	132	48	03d3c8a228a3-TSCA_#6_Pheno	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-26	Cannabis sativa	2016-10-26
